,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
1123,2,-1,3,-1,4,-1,4,-1,3,-1,1,-1,1,-1,1,-1,4,-1,2,-1,2,-1,4,-1,4,-1,2,-1,1,-1,2,-1,4,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,
1124,1,-1,1,-1,1,-1,1,-1,3,-1,3,-1,1,-1,1,-1,4,-1,2,-1,4,-1,1,-1,4,-1,2,-1,1,-1,1,-1,-2,,,,,,,,,,,,
1125,1,-1,2,-1,4,-1,4,-1,2,-1,4,-1,1,-1,1,-1,2,-1,4,-1,4,-1,4,-1,1,-1,3,-1,1,-1,3,-1,4,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,
1126,2,-1,1,-1,1,-1,2,-1,1,-1,3,-1,1,-1,1,-1,4,-1,2,-1,4,-1,1,-1,4,-1,4,-1,3,-1,4,-1,4,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,
1127,4,-1,2,-1,2,-1,4,-1,1,-1,1,-1,4,-1,1,-1,4,-1,4,-1,1,-1,2,-1,1,-1,1,-1,1,-1,2,-1,-2,,,,,,,,,,,,
1128,4,-1,4,-1,3,-1,4,-1,3,-1,2,-1,2,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,3,-1,4,-1,3,-1,1,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
1129,4,-1,4,-1,1,-1,1,-1,2,-1,3,-1,2,-1,2,-1,1,-1,2,-1,2,-1,1,-1,3,-1,1,-1,4,-1,4,-1,4,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,2.0,-1.0,
1130,4,-1,3,-1,4,-1,4,-1,4,-1,1,-1,4,-1,3,-1,2,-1,4,-1,4,-1,3,-1,3,-1,1,-1,1,-1,2,-1,-2,,,,,,,,,,,,
1131,1,-1,3,-1,3,-1,1,-1,1,-1,3,-1,1,-1,3,-1,1,-1,1,-1,4,-1,2,-1,1,-1,3,-1,2,-1,1,-1,1,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,
1132,4,-1,4,-1,3,-1,2,-1,4,-1,3,-1,1,-1,4,-1,4,-1,1,-1,4,-1,4,-1,2,-1,4,-1,3,-1,4,-1,2,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,
1133,4,-1,1,-1,1,-1,4,-1,4,-1,2,-1,2,-1,3,-1,2,-1,1,-1,4,-1,2,-1,1,-1,4,-1,4,-1,4,-1,-2,,,,,,,,,,,,
1134,4,-1,2,-1,2,-1,1,-1,2,-1,4,-1,4,-1,4,-1,4,-1,1,-1,1,-1,3,-1,4,-1,3,-1,4,-1,4,-1,1,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,
1135,4,-1,3,-1,4,-1,2,-1,4,-1,2,-1,2,-1,4,-1,1,-1,2,-1,4,-1,1,-1,1,-1,1,-1,4,-1,4,-1,1,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,
1136,4,-1,2,-1,4,-1,2,-1,4,-1,3,-1,2,-1,4,-1,4,-1,4,-1,1,-1,2,-1,4,-1,1,-1,1,-1,4,-1,-2,,,,,,,,,,,,
1137,3,-1,4,-1,2,-1,4,-1,1,-1,4,-1,3,-1,2,-1,1,-1,3,-1,1,-1,4,-1,4,-1,2,-1,1,-1,4,-1,4,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,
1138,4,-1,4,-1,1,-1,3,-1,1,-1,3,-1,3,-1,4,-1,3,-1,1,-1,4,-1,3,-1,1,-1,1,-1,3,-1,4,-1,2,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,
1139,1,-1,1,-1,4,-1,2,-1,3,-1,2,-1,4,-1,2,-1,2,-1,1,-1,3,-1,3,-1,3,-1,2,-1,1,-1,1,-1,-2,,,,,,,,,,,,
1140,1,-1,2,-1,4,-1,3,-1,3,-1,1,-1,1,-1,1,-1,3,-1,1,-1,4,-1,4,-1,3,-1,2,-1,4,-1,3,-1,1,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,
1141,1,-1,4,-1,4,-1,1,-1,4,-1,1,-1,1,-1,1,-1,4,-1,4,-1,1,-1,2,-1,2,-1,1,-1,3,-1,1,-1,4,-1.0,3.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
1142,4,-1,1,-1,2,-1,1,-1,3,-1,3,-1,2,-1,4,-1,3,-1,2,-1,3,-1,4,-1,4,-1,1,-1,4,-1,1,-1,-2,,,,,,,,,,,,
1143,3,-1,2,-1,4,-1,4,-1,3,-1,3,-1,1,-1,1,-1,4,-1,4,-1,2,-1,4,-1,1,-1,1,-1,2,-1,1,-1,1,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,
1144,1,-1,4,-1,4,-1,2,-1,4,-1,1,-1,1,-1,3,-1,3,-1,4,-1,4,-1,3,-1,3,-1,4,-1,3,-1,3,-1,4,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
1145,4,-1,1,-1,1,-1,4,-1,4,-1,1,-1,2,-1,2,-1,4,-1,3,-1,4,-1,1,-1,4,-1,1,-1,3,-1,1,-1,-2,,,,,,,,,,,,
1146,4,-1,4,-1,3,-1,4,-1,4,-1,4,-1,1,-1,3,-1,3,-1,1,-1,1,-1,3,-1,4,-1,2,-1,4,-1,1,-1,1,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,
1147,1,-1,1,-1,2,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,1,-1,3,-1,1,-1,3,-1,1,-1,3,-1,1,-1,4,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,
1148,1,-1,1,-1,2,-1,4,-1,3,-1,1,-1,1,-1,1,-1,4,-1,2,-1,4,-1,1,-1,4,-1,2,-1,1,-1,3,-1,-2,,,,,,,,,,,,
1149,3,-1,2,-1,2,-1,3,-1,3,-1,4,-1,1,-1,3,-1,2,-1,1,-1,2,-1,1,-1,2,-1,2,-1,4,-1,4,-1,3,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,
1150,3,-1,4,-1,3,-1,4,-1,4,-1,3,-1,1,-1,1,-1,3,-1,3,-1,4,-1,4,-1,4,-1,4,-1,1,-1,1,-1,4,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
1151,2,-1,4,-1,4,-1,4,-1,2,-1,2,-1,4,-1,4,-1,4,-1,1,-1,2,-1,1,-1,1,-1,4,-1,2,-1,1,-1,-2,,,,,,,,,,,,
1152,4,-1,1,-1,4,-1,3,-1,3,-1,4,-1,4,-1,4,-1,2,-1,2,-1,1,-1,1,-1,2,-1,2,-1,2,-1,1,-1,2,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,
1153,3,-1,4,-1,3,-1,4,-1,4,-1,3,-1,3,-1,4,-1,4,-1,1,-1,2,-1,2,-1,1,-1,1,-1,2,-1,2,-1,1,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,
1154,1,-1,3,-1,4,-1,1,-1,3,-1,4,-1,1,-1,3,-1,4,-1,1,-1,2,-1,4,-1,4,-1,4,-1,2,-1,4,-1,-2,,,,,,,,,,,,
1155,4,-1,4,-1,4,-1,3,-1,1,-1,1,-1,2,-1,4,-1,4,-1,2,-1,4,-1,1,-1,2,-1,1,-1,4,-1,3,-1,2,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,
1156,2,-1,1,-1,1,-1,2,-1,4,-1,3,-1,4,-1,4,-1,4,-1,3,-1,4,-1,3,-1,3,-1,1,-1,2,-1,2,-1,4,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,
1157,3,-1,4,-1,2,-1,4,-1,1,-1,2,-1,4,-1,1,-1,1,-1,4,-1,4,-1,4,-1,3,-1,3,-1,4,-1,4,-1,-2,,,,,,,,,,,,
1158,1,-1,1,-1,1,-1,1,-1,1,-1,2,-1,1,-1,1,-1,1,-1,4,-1,3,-1,4,-1,3,-1,4,-1,2,-1,1,-1,1,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,
1159,1,-1,2,-1,4,-1,4,-1,2,-1,1,-1,1,-1,4,-1,3,-1,3,-1,4,-1,4,-1,4,-1,1,-1,1,-1,2,-1,1,-1.0,3.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,
1160,1,-1,3,-1,3,-1,4,-1,3,-1,4,-1,4,-1,2,-1,4,-1,4,-1,1,-1,2,-1,4,-1,3,-1,1,-1,3,-1,-2,,,,,,,,,,,,
1161,4,-1,2,-1,4,-1,1,-1,1,-1,2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,3,-1,4,-1,4,-1,4,-1,2,-1,4,-1.0,3.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,
1162,4,-1,2,-1,2,-1,1,-1,1,-1,2,-1,1,-1,1,-1,4,-1,4,-1,4,-1,3,-1,3,-1,2,-1,1,-1,3,-1,1,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,
1163,4,-1,3,-1,2,-1,4,-1,3,-1,1,-1,2,-1,1,-1,2,-1,4,-1,1,-1,2,-1,4,-1,3,-1,1,-1,4,-1,-2,,,,,,,,,,,,
1164,3,-1,2,-1,4,-1,3,-1,4,-1,2,-1,2,-1,3,-1,4,-1,3,-1,1,-1,4,-1,2,-1,2,-1,1,-1,2,-1,1,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,
1165,4,-1,4,-1,3,-1,1,-1,3,-1,1,-1,4,-1,4,-1,2,-1,4,-1,4,-1,3,-1,1,-1,2,-1,1,-1,4,-1,4,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,
1166,1,-1,4,-1,3,-1,4,-1,4,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,3,-1,4,-1,3,-1,3,-1,4,-1,-2,,,,,,,,,,,,
1167,3,-1,4,-1,2,-1,1,-1,3,-1,4,-1,3,-1,4,-1,4,-1,1,-1,4,-1,1,-1,1,-1,2,-1,1,-1,2,-1,2,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,
1168,2,-1,1,-1,1,-1,1,-1,4,-1,1,-1,2,-1,4,-1,4,-1,2,-1,4,-1,1,-1,1,-1,2,-1,2,-1,1,-1,3,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,
1169,4,-1,3,-1,4,-1,4,-1,2,-1,4,-1,4,-1,4,-1,1,-1,4,-1,2,-1,1,-1,3,-1,3,-1,3,-1,4,-1,-2,,,,,,,,,,,,
1170,3,-1,4,-1,4,-1,1,-1,1,-1,2,-1,4,-1,3,-1,2,-1,1,-1,2,-1,1,-1,3,-1,1,-1,1,-1,3,-1,4,-1.0,2.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,
1171,4,-1,4,-1,3,-1,2,-1,4,-1,1,-1,4,-1,4,-1,2,-1,1,-1,4,-1,3,-1,2,-1,1,-1,3,-1,1,-1,4,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,
1172,4,-1,1,-1,2,-1,4,-1,2,-1,2,-1,4,-1,1,-1,2,-1,4,-1,4,-1,3,-1,3,-1,2,-1,3,-1,4,-1,-2,,,,,,,,,,,,
1173,3,-1,4,-1,4,-1,4,-1,1,-1,4,-1,4,-1,2,-1,4,-1,1,-1,2,-1,1,-1,3,-1,3,-1,4,-1,4,-1,2,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,
1174,4,-1,4,-1,4,-1,4,-1,4,-1,2,-1,1,-1,1,-1,1,-1,2,-1,1,-1,2,-1,3,-1,4,-1,3,-1,2,-1,1,-1.0,3.0,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,
1175,4,-1,4,-1,4,-1,1,-1,1,-1,4,-1,1,-1,3,-1,3,-1,3,-1,3,-1,2,-1,4,-1,3,-1,1,-1,1,-1,-2,,,,,,,,,,,,
1176,2,-1,1,-1,4,-1,3,-1,4,-1,2,-1,1,-1,1,-1,2,-1,1,-1,1,-1,2,-1,4,-1,2,-1,1,-1,4,-1,1,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,
1177,3,-1,4,-1,3,-1,1,-1,2,-1,1,-1,4,-1,1,-1,2,-1,2,-1,2,-1,1,-1,4,-1,4,-1,3,-1,3,-1,4,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,
1178,4,-1,1,-1,4,-1,1,-1,4,-1,3,-1,2,-1,3,-1,2,-1,4,-1,1,-1,3,-1,4,-1,4,-1,1,-1,4,-1,-2,,,,,,,,,,,,
1179,2,-1,1,-1,3,-1,1,-1,2,-1,4,-1,2,-1,1,-1,3,-1,1,-1,2,-1,4,-1,1,-1,1,-1,4,-1,4,-1,2,-1.0,4.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,2.0,-1.0,
1180,3,-1,3,-1,2,-1,3,-1,3,-1,3,-1,2,-1,1,-1,2,-1,3,-1,4,-1,1,-1,3,-1,4,-1,3,-1,4,-1,1,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,
1181,4,-1,2,-1,1,-1,1,-1,4,-1,2,-1,2,-1,1,-1,4,-1,2,-1,1,-1,4,-1,4,-1,3,-1,2,-1,2,-1,-2,,,,,,,,,,,,
1182,4,-1,1,-1,2,-1,1,-1,2,-1,4,-1,1,-1,4,-1,3,-1,4,-1,2,-1,1,-1,2,-1,4,-1,4,-1,3,-1,3,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,
1183,1,-1,1,-1,1,-1,1,-1,4,-1,4,-1,2,-1,1,-1,3,-1,4,-1,4,-1,3,-1,2,-1,4,-1,4,-1,1,-1,2,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,
1184,4,-1,1,-1,1,-1,2,-1,4,-1,2,-1,4,-1,1,-1,4,-1,4,-1,3,-1,2,-1,2,-1,1,-1,4,-1,1,-1,-2,,,,,,,,,,,,
1185,2,-1,2,-1,2,-1,1,-1,2,-1,1,-1,1,-1,1,-1,4,-1,4,-1,4,-1,4,-1,1,-1,2,-1,4,-1,1,-1,4,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,
1186,4,-1,4,-1,1,-1,2,-1,2,-1,1,-1,2,-1,1,-1,3,-1,1,-1,1,-1,1,-1,4,-1,4,-1,2,-1,4,-1,1,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,
1187,3,-1,4,-1,2,-1,4,-1,1,-1,4,-1,3,-1,1,-1,2,-1,2,-1,1,-1,1,-1,3,-1,1,-1,2,-1,1,-1,-2,,,,,,,,,,,,
1188,4,-1,2,-1,1,-1,3,-1,4,-1,1,-1,3,-1,1,-1,4,-1,4,-1,3,-1,4,-1,1,-1,2,-1,1,-1,1,-1,4,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,
1189,4,-1,4,-1,4,-1,3,-1,4,-1,3,-1,3,-1,4,-1,3,-1,1,-1,4,-1,4,-1,2,-1,1,-1,1,-1,2,-1,4,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,
1190,2,-1,1,-1,3,-1,2,-1,1,-1,1,-1,4,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,4,-1,4,-1,3,-1,-2,,,,,,,,,,,,
1191,2,-1,1,-1,1,-1,4,-1,1,-1,4,-1,3,-1,3,-1,2,-1,1,-1,3,-1,4,-1,4,-1,4,-1,4,-1,4,-1,3,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,
1192,1,-1,1,-1,4,-1,4,-1,1,-1,1,-1,1,-1,2,-1,2,-1,3,-1,4,-1,3,-1,2,-1,4,-1,4,-1,4,-1,1,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,
1193,1,-1,1,-1,4,-1,1,-1,3,-1,2,-1,4,-1,3,-1,4,-1,4,-1,3,-1,1,-1,1,-1,2,-1,1,-1,1,-1,-2,,,,,,,,,,,,
1194,3,-1,1,-1,2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,2,-1,1,-1,2,-1,2,-1,2,-1,1,-1,1,-1,3,-1,1,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
1195,4,-1,4,-1,3,-1,2,-1,1,-1,2,-1,1,-1,1,-1,3,-1,4,-1,2,-1,1,-1,1,-1,1,-1,2,-1,1,-1,1,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
1196,2,-1,1,-1,1,-1,1,-1,1,-1,2,-1,1,-1,2,-1,2,-1,1,-1,2,-1,2,-1,1,-1,1,-1,4,-1,4,-1,-2,,,,,,,,,,,,
1197,1,-1,1,-1,1,-1,3,-1,1,-1,4,-1,4,-1,4,-1,4,-1,3,-1,3,-1,4,-1,3,-1,3,-1,4,-1,4,-1,4,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,
1198,4,-1,4,-1,4,-1,2,-1,1,-1,2,-1,1,-1,1,-1,1,-1,4,-1,1,-1,4,-1,4,-1,1,-1,2,-1,2,-1,1,-1.0,3.0,-1.0,1.0,-1.0,4.0,-1.0,2.0,-1.0,2.0,-1.0,
1199,1,-1,4,-1,2,-1,1,-1,1,-1,1,-1,1,-1,2,-1,2,-1,1,-1,1,-1,3,-1,2,-1,1,-1,1,-1,3,-1,-2,,,,,,,,,,,,
1200,1,-1,3,-1,3,-1,4,-1,2,-1,1,-1,4,-1,4,-1,4,-1,1,-1,4,-1,4,-1,3,-1,1,-1,1,-1,3,-1,1,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,
1201,4,-1,4,-1,4,-1,4,-1,2,-1,1,-1,1,-1,2,-1,1,-1,1,-1,1,-1,3,-1,4,-1,3,-1,1,-1,2,-1,1,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,
1202,1,-1,3,-1,1,-1,4,-1,3,-1,2,-1,4,-1,3,-1,3,-1,2,-1,4,-1,4,-1,2,-1,1,-1,4,-1,2,-1,-2,,,,,,,,,,,,
1203,1,-1,1,-1,1,-1,2,-1,1,-1,1,-1,4,-1,1,-1,4,-1,3,-1,3,-1,4,-1,3,-1,1,-1,4,-1,4,-1,3,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,
1204,3,-1,4,-1,3,-1,1,-1,4,-1,1,-1,4,-1,4,-1,3,-1,2,-1,4,-1,3,-1,2,-1,4,-1,1,-1,3,-1,1,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,
1205,2,-1,1,-1,4,-1,4,-1,4,-1,3,-1,4,-1,3,-1,2,-1,1,-1,2,-1,1,-1,1,-1,1,-1,1,-1,3,-1,-2,,,,,,,,,,,,
1206,4,-1,4,-1,4,-1,1,-1,1,-1,2,-1,3,-1,3,-1,2,-1,2,-1,4,-1,4,-1,1,-1,2,-1,4,-1,3,-1,4,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,
1207,2,-1,1,-1,2,-1,2,-1,4,-1,4,-1,4,-1,3,-1,2,-1,4,-1,2,-1,1,-1,2,-1,1,-1,3,-1,1,-1,4,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,
1208,3,-1,1,-1,4,-1,4,-1,3,-1,2,-1,4,-1,2,-1,1,-1,1,-1,4,-1,1,-1,2,-1,1,-1,2,-1,4,-1,-2,,,,,,,,,,,,
1209,4,-1,2,-1,4,-1,3,-1,2,-1,1,-1,2,-1,4,-1,3,-1,4,-1,4,-1,1,-1,3,-1,2,-1,3,-1,3,-1,3,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
1210,4,-1,2,-1,1,-1,2,-1,4,-1,4,-1,2,-1,4,-1,3,-1,3,-1,4,-1,4,-1,3,-1,3,-1,1,-1,2,-1,2,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,
1211,4,-1,3,-1,2,-1,1,-1,3,-1,3,-1,4,-1,3,-1,2,-1,4,-1,3,-1,2,-1,1,-1,4,-1,4,-1,1,-1,-2,,,,,,,,,,,,
1212,2,-1,1,-1,1,-1,1,-1,4,-1,1,-1,2,-1,2,-1,1,-1,4,-1,4,-1,4,-1,3,-1,2,-1,4,-1,1,-1,4,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,
1213,4,-1,3,-1,3,-1,2,-1,4,-1,4,-1,1,-1,4,-1,1,-1,3,-1,3,-1,4,-1,4,-1,4,-1,1,-1,1,-1,4,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,
1214,4,-1,3,-1,3,-1,1,-1,3,-1,4,-1,4,-1,1,-1,2,-1,1,-1,2,-1,1,-1,3,-1,1,-1,1,-1,4,-1,-2,,,,,,,,,,,,
1215,3,-1,4,-1,4,-1,2,-1,4,-1,2,-1,4,-1,1,-1,4,-1,3,-1,1,-1,3,-1,1,-1,1,-1,2,-1,2,-1,1,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,
1216,4,-1,3,-1,1,-1,4,-1,4,-1,3,-1,2,-1,2,-1,1,-1,1,-1,2,-1,2,-1,1,-1,1,-1,4,-1,4,-1,4,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,
1217,4,-1,3,-1,2,-1,4,-1,1,-1,4,-1,4,-1,3,-1,3,-1,2,-1,1,-1,1,-1,1,-1,1,-1,4,-1,4,-1,-2,,,,,,,,,,,,
1218,2,-1,1,-1,1,-1,3,-1,1,-1,2,-1,4,-1,2,-1,1,-1,2,-1,4,-1,4,-1,4,-1,2,-1,4,-1,4,-1,2,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,
1219,2,-1,1,-1,1,-1,3,-1,4,-1,3,-1,2,-1,1,-1,2,-1,4,-1,4,-1,3,-1,3,-1,1,-1,1,-1,1,-1,1,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,
1220,1,-1,3,-1,1,-1,4,-1,3,-1,4,-1,3,-1,3,-1,4,-1,2,-1,1,-1,1,-1,2,-1,2,-1,1,-1,1,-1,-2,,,,,,,,,,,,
1221,1,-1,1,-1,4,-1,3,-1,2,-1,1,-1,2,-1,1,-1,1,-1,3,-1,2,-1,4,-1,4,-1,4,-1,1,-1,1,-1,1,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,
1222,4,-1,4,-1,3,-1,4,-1,4,-1,1,-1,1,-1,1,-1,2,-1,1,-1,1,-1,2,-1,4,-1,4,-1,1,-1,3,-1,2,-1.0,4.0,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
1223,4,-1,4,-1,4,-1,4,-1,3,-1,3,-1,4,-1,3,-1,2,-1,1,-1,1,-1,4,-1,4,-1,4,-1,2,-1,1,-1,-2,,,,,,,,,,,,
1224,1,-1,3,-1,4,-1,3,-1,4,-1,4,-1,4,-1,4,-1,1,-1,1,-1,1,-1,4,-1,3,-1,1,-1,4,-1,1,-1,4,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
1225,2,-1,1,-1,2,-1,3,-1,4,-1,2,-1,4,-1,4,-1,3,-1,1,-1,2,-1,1,-1,1,-1,1,-1,3,-1,4,-1,4,-1.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,2.0,-1.0,
1226,4,-1,3,-1,1,-1,1,-1,3,-1,4,-1,3,-1,2,-1,1,-1,1,-1,1,-1,4,-1,4,-1,3,-1,1,-1,4,-1,-2,,,,,,,,,,,,
1227,1,-1,3,-1,3,-1,4,-1,4,-1,3,-1,1,-1,4,-1,2,-1,1,-1,2,-1,1,-1,3,-1,3,-1,2,-1,1,-1,3,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,
1228,1,-1,1,-1,1,-1,3,-1,4,-1,4,-1,4,-1,3,-1,2,-1,1,-1,3,-1,1,-1,2,-1,1,-1,4,-1,1,-1,4,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,
1229,4,-1,2,-1,1,-1,1,-1,2,-1,1,-1,1,-1,4,-1,4,-1,1,-1,1,-1,4,-1,4,-1,1,-1,3,-1,1,-1,-2,,,,,,,,,,,,
1230,3,-1,2,-1,4,-1,3,-1,2,-1,1,-1,3,-1,1,-1,1,-1,1,-1,4,-1,2,-1,1,-1,3,-1,1,-1,3,-1,2,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,
1231,2,-1,4,-1,1,-1,1,-1,4,-1,2,-1,4,-1,4,-1,3,-1,2,-1,4,-1,3,-1,2,-1,4,-1,1,-1,2,-1,4,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,
1232,3,-1,4,-1,2,-1,1,-1,3,-1,1,-1,3,-1,4,-1,3,-1,4,-1,3,-1,4,-1,1,-1,2,-1,4,-1,4,-1,-2,,,,,,,,,,,,
1233,3,-1,3,-1,1,-1,2,-1,1,-1,1,-1,4,-1,2,-1,1,-1,1,-1,1,-1,1,-1,1,-1,3,-1,1,-1,3,-1,4,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,
1234,4,-1,4,-1,4,-1,3,-1,4,-1,3,-1,3,-1,1,-1,1,-1,1,-1,3,-1,3,-1,3,-1,2,-1,4,-1,1,-1,4,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,
